,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19
item_78053,0.19207443,0.13443038,0.4773662,0.3648651,0.016268896,0.10878722,0.20259048,-0.5413703,-0.18681689,-0.035049647,0.24535044,-0.11157726,-0.773377,-0.26953956,0.085550435,-0.4507124,-0.33683777,0.5051583,0.39125523
item_78054,-0.69834775,-0.22197841,0.34172872,0.3097267,-0.13408738,0.55139637,-0.137171,0.05057427,0.13937098,0.18215556,-0.24535462,-0.37670085,-0.5965147,0.22141644,0.22266003,-0.28008634,-0.43183705,0.644179,0.6702584
item_78055,0.054317676,0.20854041,0.19516116,0.23809442,0.12525736,0.18652762,0.03256434,-0.27733868,0.09688474,-0.18164511,0.12791666,0.29404813,-0.6495705,-0.19520687,-0.054139923,-0.043393362,-0.38601658,0.3264109,0.20639059
item_78056,0.15257391,0.15207572,0.17477678,0.3236349,0.42591754,-0.46417648,-0.22237787,0.29644835,0.3907172,-0.06621142,0.5731288,0.039550137,-0.32715258,0.17424774,-0.0663253,-0.12609653,-0.50761986,-0.12607491,0.20623858
item_78057,-0.73900133,0.30441585,-0.04726941,0.067096256,0.104129225,-0.15323278,-0.1740491,-0.34601852,-0.122143075,0.039825264,-0.60879344,-0.8746966,0.07059847,-0.6353228,-0.057442956,-0.22079603,-0.22282745,0.3489691,0.50872016
item_78058,-0.051263157,-0.08674264,0.050639726,0.30275178,0.131479,0.3667449,-0.033012018,-0.17228095,0.048878174,-0.12158655,-0.118690595,-0.10373908,-0.42038614,0.020787353,0.13031326,-0.2545776,-0.16145785,0.33914346,0.22897275
item_78059,0.115622036,0.28852403,-0.08148043,0.14424758,0.22991039,0.4411659,0.25608158,-0.21301319,0.21639842,-0.2792797,-0.09105508,-0.012722757,0.2639142,-0.5484348,0.3010616,0.14603977,-0.60725284,0.43983403,0.4794193
item_78060,0.01947583,0.5585458,0.0561775,0.06679508,0.16550435,-0.33416054,0.26657978,-0.17627849,-0.69792217,0.013792095,0.696636,0.42723298,-0.018618127,0.44113365,0.09478204,-0.88781995,-0.12630437,0.15554678,0.4547768
item_78061,0.23042616,0.36213517,-0.16760224,0.03466758,0.60277927,0.3479491,0.21844798,-0.2289225,0.3131297,-0.30872026,0.014454327,0.25596943,-0.9428285,-0.07422049,0.05368336,-0.06710009,-0.44068837,-0.05569813,0.4980084
item_78062,0.281054,0.89956105,0.19618808,-0.43086177,-0.54679203,0.2707864,0.67824,0.30445883,0.04337722,0.028913347,0.29253954,-0.3921104,0.038745943,-0.8417648,0.11743266,-0.6984015,-0.5264457,-0.02493583,0.34532982
item_78063,0.36826083,0.5411913,0.20905916,0.15869594,0.025945978,0.24931848,0.1996531,-0.13886869,0.40119097,-0.20677911,-0.1534746,-0.3729553,-0.749918,0.34826618,0.36285672,-0.37580702,-0.6454011,0.5239915,0.5928121
item_78064,-0.06893641,-0.011187297,-0.11798192,0.2398793,-0.23968078,0.367043,0.051091485,-0.3250411,-0.30338082,0.09701858,0.10188166,0.16911308,-0.29507485,-0.41869694,0.20107919,-0.45881099,0.121365644,0.23320276,-0.02136099
item_78065,-0.2000181,-0.38926202,-0.012712112,-0.5633854,-0.029773539,-0.29052532,0.04082515,-0.2978195,-0.013946913,0.010644351,-0.015191221,0.06569845,-0.5123409,-0.32474118,-0.04154667,0.032845322,-0.59063864,0.36171693,0.51513106
item_78066,0.27396426,0.3329215,0.14597335,0.061238576,-0.23997898,0.5711389,-0.0050094198,0.18179534,0.25598034,-0.176173,0.23436676,-0.5090945,-0.7153289,-0.14883602,0.004625486,0.03689488,-0.5458669,0.45482463,0.5257146
item_78067,0.18397126,0.40987495,0.42430702,-0.06095974,0.39579514,-0.027957067,0.035628106,-0.53958017,-0.30373845,-0.3073506,0.2201161,0.3844987,-0.023299124,-0.23720801,-0.06668415,-0.21890703,-0.5114725,0.14354907,-0.09509289
item_78068,0.33190653,0.49936917,0.6594981,0.3160631,0.20010142,0.25235537,-0.13821241,-0.16679516,0.079545066,0.4101752,0.16695465,0.81703603,-0.6496284,-0.2114414,0.19774912,-0.16660836,-0.60958433,0.56366223,0.07161789
item_78069,0.41400915,0.33282587,0.28155333,0.21059689,0.33962348,0.41468197,0.11831255,-0.25406232,0.36336794,0.040126465,0.092399664,0.33414537,-0.6298636,-0.13456514,0.15805475,-0.56464875,-0.590181,0.43152156,0.22944744
item_78070,-0.44664568,-0.052478373,0.2256997,-0.013034134,0.3436394,0.33818218,0.033876218,-0.354391,-0.36837858,-0.033770297,-0.22502522,-0.22053342,-0.75854504,-0.020979153,0.13480043,-0.098414645,-0.6916806,0.104075745,0.16147858
item_78071,0.13527592,0.3231841,0.31050852,0.25213295,-0.29000133,0.2499786,0.30518684,-0.24844207,0.18734188,-0.34262362,0.35175723,0.18936507,-0.7502352,0.061713453,-0.0916325,-0.32409203,-0.44978255,0.31029886,0.36045745
item_78072,-0.056221288,0.71184033,0.69936025,-0.29431832,0.2936874,0.08970102,0.17308745,0.23611787,0.4478055,-0.4053419,0.078381695,0.41797325,-0.35133892,-0.1771174,-0.08201123,-0.5067094,0.05376535,0.5001624,-0.03490244
item_78073,0.080580086,-0.08289098,-0.17908308,-0.20586868,0.38379523,-0.34597954,-0.05538735,-1.4239504,-0.206061,0.1653204,-0.17627212,-0.16544351,-0.4731852,-0.6697046,-0.14316565,0.14140444,-0.54086655,-0.1935667,-0.22068071
item_78074,0.21227981,-0.06887159,-0.5001587,-0.05754827,-0.5041283,0.25342736,-0.13395484,-0.9135006,0.2760992,0.20019701,0.11837432,-0.34073856,-0.7527766,-0.6036104,-0.09777168,-0.81821114,-0.3497724,0.026584834,-0.0044306065
item_78075,0.39246505,0.30108586,0.5010668,0.17097984,0.6315985,0.10048887,-0.36360073,-0.09549011,0.6497294,-0.20350784,-0.040364467,-0.0012232304,-0.63214016,-0.23137403,-0.023318471,-0.8966782,0.3730402,0.48079485,0.279694
item_78076,0.16439883,0.07707651,0.19131385,0.39129496,0.55013937,0.5263334,-0.065651834,0.1665998,0.3262182,0.36540228,-0.3896194,0.20784876,-0.45769987,-0.4671182,0.08729099,-0.46314928,-0.7868482,0.23447178,0.2601942
item_78077,0.12022543,0.3460281,0.42806354,0.2933574,0.4741742,0.24450727,0.20669569,-0.09834158,0.037083022,0.25402594,0.057348143,0.7029738,-0.106320694,-0.014153909,0.3272683,-0.022923162,-0.6471576,-0.08558838,0.23466392
item_78078,0.09425966,0.39668027,0.17384824,0.5339887,0.7363195,0.5665272,-0.02078807,-0.44904092,-0.12802115,-0.045087043,0.27605727,0.09617915,-0.71307826,-0.18646997,-0.17345007,-0.24979673,-0.42392403,0.41989985,0.49420014
item_78079,0.010189305,0.22442697,0.0054594143,0.06427251,-0.08185957,-0.24911344,0.19677085,-0.25943193,-0.077261195,0.080405556,-0.15294707,-0.29521325,-0.24066342,-0.40109897,0.04935459,-0.9166435,-0.34550858,0.33210596,0.32704356
item_78080,0.41149887,0.58204275,0.08068329,-0.1682321,0.5587089,0.15256517,-0.40223432,-0.4905599,0.09707636,-0.1235667,-0.16932432,0.27875593,-0.16628128,-0.4000514,0.015429664,-0.53624165,-0.3286817,0.24639273,0.75934136
item_78081,-0.43879122,-0.19995072,0.0103230905,0.14107135,-0.13255148,0.49911633,0.05509498,-0.29656723,0.50179064,-0.34332868,-0.06554426,-0.27121156,-0.40469912,-0.03865281,0.18319018,-0.16889304,-0.15392396,0.6551451,-0.06160051
item_78082,-0.24699931,0.39250147,0.11403819,0.27804217,-0.1246945,0.17499666,-0.13507503,-0.6175126,0.516681,-0.2671616,0.23909374,0.2520189,-0.77847815,-0.738743,-0.005811058,-0.56205,-0.5627734,0.48623967,0.60547775
item_78083,-0.025896981,0.4539552,0.15804802,0.10055843,0.32438356,0.31450295,0.2691385,-0.2125355,0.1407085,-0.25623122,-0.0029244889,0.53289884,-0.9270591,0.0029567517,-0.16401054,-0.05764958,-0.4504577,0.25086218,0.052558146
item_78084,-0.20149003,-0.15033281,-0.3322832,0.47945553,0.26021746,0.028041905,-0.48203433,-0.1557454,-0.017119566,-0.32490775,-0.057300787,0.13171488,0.16799238,-0.6258664,0.3688544,-0.60086346,0.016126335,0.10109911,-0.0100767175
item_78085,-0.08216962,0.45256558,-0.069054894,0.11391596,0.56986684,0.21189381,0.50893116,-0.26896322,0.35376325,-0.12936802,0.36094987,0.331581,-0.6239583,0.283694,0.18256432,-0.111332476,-0.32753313,0.3636314,0.17928115
item_78086,-0.22904865,0.4017396,0.094441295,-0.063365944,-0.04564198,0.22014543,-0.11483937,-0.38176972,0.08450745,-0.043934636,-0.41087374,0.109281786,-0.5444333,-0.2326666,-0.03726815,0.051526833,-0.575761,-0.3230315,0.21179353
item_78087,0.17040938,0.52477056,0.64979243,0.15213212,0.526803,-0.13899021,0.19044118,0.06174315,0.114183664,0.33586773,0.047537837,-0.06921119,0.23994501,-0.19329713,0.13502163,-0.3596022,-0.16647081,0.407177,0.049333043
item_78088,-0.23678298,-0.037319247,0.08169623,-0.3707909,0.15572236,-0.008387367,0.28522396,0.49709338,-0.16402453,0.24727064,0.04126251,0.4428849,0.5271543,0.11701896,-0.3692648,0.5211805,-0.07008846,-0.09621011,-0.38452968
item_78089,-0.48473874,0.105106026,0.20724048,0.0977218,0.31074524,0.033210278,-0.13679928,-0.5207072,0.07796142,-0.06316961,-0.15847065,0.114841886,-0.22794078,-0.4240975,0.17237096,-0.64490324,0.22707061,-0.059842214,0.3000037
item_78090,0.124765046,0.33010954,-0.039633058,0.3131353,0.27718097,0.35870725,-0.16188559,-0.30761793,-0.11259491,-0.05058914,0.18938023,0.52907616,-0.53434515,-0.6155773,-0.025819048,-0.05283421,-0.94207525,0.25868455,0.18981624
item_78091,0.17330958,0.4387639,0.24095821,0.38112375,0.58706445,0.14691207,0.093421735,-0.14425297,0.3061428,-0.13376468,-0.17098132,0.5969815,-0.5956503,0.058913544,-0.042887192,-0.5788188,-0.34760115,0.37604442,0.27300653
item_78092,0.18143588,0.12790714,-0.21479078,0.17024434,0.41209608,0.13215348,0.31450608,-0.33018395,0.29784146,-0.19982067,0.051412407,0.2320054,-0.31371993,-0.18207012,0.14035311,-0.48451626,-0.5854204,0.094155215,0.052901413
item_78093,-0.09158614,0.36350515,0.22820112,-0.20782487,0.21427123,0.22880389,0.11423382,-0.45158267,0.014327058,-0.08905149,-0.24150272,0.042506237,-0.2730248,-0.5515154,0.036173772,0.016132833,-0.44648314,0.10005274,0.61297864
item_78094,0.33087903,0.39242825,0.22960494,0.031064916,0.03375053,0.2800315,0.2809702,-0.2677159,-0.2709369,-0.29550648,0.21904007,0.4321377,-0.53614616,-0.20189068,0.23650044,-0.354321,-0.6206825,0.39633074,0.3048297
item_78095,0.5967015,0.29030618,0.22841309,0.19286664,0.47613966,0.26347616,0.085444674,-0.24828824,-0.028666487,-0.07721322,0.18840012,0.38238487,-0.3101884,-0.22320177,-0.11175959,-0.85087955,-0.79263866,0.33638516,0.4350192
item_78096,0.1395325,0.76319593,-0.0015812215,-0.044655107,0.6033662,0.37893274,0.056246743,-0.061639857,-0.26505053,-0.031182429,0.21126066,-0.1267962,-0.37013683,-0.102393895,-0.49429786,-0.88088876,0.41459015,0.10971553,0.44968545
item_78097,-0.3415077,-0.16309275,0.18205458,0.19375506,0.19153485,0.40937996,0.1676426,-0.112635106,0.42109916,-0.16918977,-0.29224813,0.37430876,0.12094626,-0.11649195,0.27071825,-0.35766202,-0.22865374,0.016087402,-0.2671528
item_78098,0.117944054,0.32560167,0.4128522,-0.0753562,0.065641455,0.06475361,0.092766285,-0.8641861,0.32266185,-0.12223296,-0.6473835,0.37672973,-0.6089559,-0.05743999,0.37258074,-0.85376495,-0.2925694,0.2619117,0.32700026
item_78099,0.15365803,0.6192441,0.30354422,-0.2623986,0.6561775,-0.12632234,0.36313623,-0.22699197,0.063232906,-0.15068099,0.006108816,-0.052285153,0.26978216,-0.753282,-0.24372575,-0.26671875,-0.19891825,0.35262105,0.5915499
item_78100,0.22235702,-0.012900552,0.47628674,0.15377648,0.2561869,0.21222939,-0.22234882,0.46229446,0.32242563,-0.35709763,0.20320398,-0.30924255,-0.5588287,-0.4185326,-0.211734,0.30225602,-0.7825091,0.50174105,0.64754677
item_78101,0.30188096,0.11350536,0.26816663,0.29333952,0.24812922,0.30553392,-0.06246435,-0.014638632,0.05397098,-0.16202939,0.3843137,0.078648105,-0.46839526,-0.26553124,0.17589402,-0.027449172,-0.33852702,0.4930808,0.33539414
item_78102,-0.2954689,-0.10573488,0.1999897,0.057353824,0.15352152,0.34105548,0.35750768,-0.22280672,0.1642419,-0.23999023,-0.2514204,-0.43575025,-0.4719679,0.25011885,-0.00654032,-0.17533027,-0.50632566,0.27290583,0.56168234
item_78103,-0.3394703,0.29754984,-0.24578696,0.30284062,-0.28020948,0.42027366,0.091120735,-0.72131896,0.6959673,-0.32837445,0.2794624,-0.03852144,-0.2994152,0.29888582,0.15308587,-0.19947174,0.19814026,-0.17965192,0.4411164
item_78104,-0.15329847,0.08520795,0.06822067,0.15536043,0.4206484,-0.6270072,0.1449711,-0.055764057,-0.3326441,0.31157956,0.19981289,0.0266973,0.7296953,-0.07827375,-0.06989459,-0.25342262,0.30485627,0.2126408,-0.30558255
item_78105,-0.3480346,0.21401307,-0.5388433,0.102009505,-0.61525816,0.02981037,0.101111144,-0.50413215,-0.04079813,-0.007550098,0.16783379,0.029472662,-0.60734934,-0.16274266,-0.14118482,-0.33743212,-0.72547895,-0.069799855,0.38749102
item_78106,-0.014713551,-0.37705722,-0.09006838,-0.61540926,-0.61745846,-0.39076823,-0.035215326,0.026527058,-0.60938543,-0.090943076,0.068950385,-0.14091945,0.61640894,0.30543643,0.48856667,0.80154485,0.7026346,-0.34713426,-0.35285175
item_78107,0.022354908,0.055747032,-0.07557595,0.27717093,0.3129567,0.10579741,-0.16520123,-0.17921044,-0.27482104,0.44849825,0.8026743,0.08813978,0.33863774,0.1417196,0.046484932,0.030619532,0.713439,-0.018254282,-0.27055094
item_78108,0.43454185,0.017735811,0.009007125,0.18507396,-0.06883366,-0.45654383,-0.03842639,0.4145171,-0.1391651,0.08605446,0.37997267,0.08249817,1.0739322,0.39378724,-0.45660287,-0.022155372,0.23619908,0.1609822,-0.3078594
item_78109,0.2831999,0.47683862,0.09825809,0.19318677,0.46744007,0.32852134,0.43434545,-0.09719448,-0.03553136,-0.21904564,0.2541903,0.74418724,-0.46577448,-0.007163108,-0.31698292,-0.25732502,-0.527139,0.44953233,0.1463572
item_78110,0.6088993,0.50824857,0.24014464,0.24999282,0.7746715,0.4268663,-0.11332713,-0.67702687,-0.07491644,-0.17177764,0.3297923,0.3619417,-0.28557938,-0.44929305,0.08475435,-0.264006,-0.8558768,0.15454137,0.3135046
item_78111,0.51910096,0.50848097,0.2515223,-0.30487844,0.786182,0.08655621,0.29221958,-0.3191844,-0.3875805,0.17529193,0.27822167,-0.118644334,-0.34773546,-0.09307643,-0.51083297,-0.30353162,-0.6125042,0.11099727,-0.032705493
item_78112,0.29789641,0.025800996,-0.38367027,-0.16562821,-0.7209124,0.50361824,0.10393595,0.08808397,-0.02180479,0.1562294,-0.11233661,-0.42563853,0.4802817,0.13232043,-0.41023692,0.04386183,0.2825045,-0.2030428,0.25671738
item_78113,0.052328262,-0.3638176,0.52150005,0.069973044,-0.62675625,-0.5206202,0.008382885,0.21428984,0.14739056,0.21173073,-0.4186945,-0.401949,-0.33418408,1.3694599,0.309084,0.42124328,0.60959655,-0.0020103017,-0.12324194
item_78114,0.05012567,0.19783168,-0.04589231,0.24886343,-0.028551841,0.35142744,0.17236337,0.13036643,0.1588105,0.1352057,0.35480195,0.4256925,-0.53297704,-0.4530872,0.029512078,-0.26256505,-0.80460155,0.17413417,0.37219128
item_78115,0.23579212,0.25104266,0.34498042,0.15706675,0.22471313,0.29329097,0.23227854,-0.28238535,0.2638536,-0.14902002,0.1783743,0.301305,-0.52953446,-0.4577959,0.07819142,-0.45923054,-0.6526441,0.30239102,0.4005232
item_78116,0.07702521,0.8546244,-0.31285036,0.1516228,0.38718703,0.20936915,-0.18904933,-0.19269286,0.22672796,-0.0261898,0.48327908,0.006298773,0.63605464,-1.1372746,-0.051615227,0.0859896,-0.8982199,0.12733911,0.42844945
item_78117,-0.07284301,0.38950488,-0.04809478,0.4390918,0.25618833,0.5785393,0.18689334,-0.022960322,0.3059132,-0.14728402,-0.15954727,-0.28059205,-0.6418424,-0.32097915,0.12579681,-0.17425567,-0.31271735,0.09456676,0.52844125
item_78118,-0.11418203,0.22185293,-0.06093103,0.3014186,0.4997925,0.56629276,0.22292891,-0.6205212,0.2600909,-0.28480226,0.13277365,0.13025688,-0.020228324,-0.590926,0.25692108,0.16394414,-0.47092113,0.40682474,0.7876353
item_78119,0.09596308,0.022011394,0.15433566,0.094596624,0.58406025,0.25327137,0.3554902,-0.2797827,0.06003137,-0.22137415,0.12668085,0.08681066,-0.4511861,0.05971928,0.13016188,-0.12709227,-0.42886347,0.43719873,0.5002754
item_78120,-0.36417907,-0.14117408,0.19486646,0.25094384,0.29263195,0.31966627,0.019196138,-0.2428084,0.29050937,-0.037832957,-0.048057716,0.3218383,-0.47113392,-0.19556142,-0.095562264,-0.01289501,-0.3667254,0.23252395,0.60067785
item_78121,-0.89896715,0.6737019,0.26963356,0.34955764,-0.053389303,0.12989578,0.07671212,0.05715623,0.03805945,-0.31544304,0.060645863,0.20297816,-0.43387896,-0.24565281,-0.107240014,-0.52378196,-0.44453362,0.44464538,0.11904821
item_78122,0.21761797,-0.17959227,0.16017774,0.3959187,-0.13529325,0.531374,-0.098736346,-0.73951983,-0.084523275,-0.26103544,-0.13870321,-0.022598343,-0.41358742,-0.26658005,0.2446216,0.4015169,-0.7595209,0.062005892,0.06007036
item_78123,-0.09422092,-0.15013212,0.033801697,0.10781351,0.956611,0.11504964,0.11409742,-0.2938167,0.3451096,-0.06297985,0.19442447,-0.12804145,-0.62110996,-0.25508076,-0.05626687,-0.12372351,-0.41529587,0.2474181,0.4388937
item_78124,-0.17875473,-0.13981137,-0.084923305,-0.17234105,0.13955513,0.54946315,0.28412455,-0.1979377,0.06794171,0.37256378,-0.20104237,0.05979822,-0.3425011,0.06747698,0.10621759,-0.011313659,-0.011642377,0.22621906,0.4385974
item_78125,0.07696986,0.6532157,0.48155922,-0.014705457,0.26349723,0.28605366,0.10291988,-0.43512487,-0.3694981,-0.07483773,0.33664727,0.19768192,-0.37704182,-0.70540273,0.20684522,-0.08438915,-0.788011,0.14871705,-0.09251333
item_78126,0.18810698,0.40589014,0.060865846,0.32878676,0.6360665,0.49167442,-0.2932392,-0.39658886,0.6090519,0.04413694,0.04181642,0.047094736,-0.62339425,-0.13095464,0.10846011,-0.7929817,-0.1586838,0.38938448,0.3541318
item_78127,0.35675195,0.4515716,0.14547417,-0.14821473,0.26350626,-0.19075204,-0.04426197,-0.4077995,-0.1806686,0.06659436,0.6071545,-0.0036424287,-0.40103853,-0.47603622,0.054653253,-0.12669018,-0.6936234,0.17452624,0.26535964
item_78128,-0.18240225,0.16556744,0.41295964,0.014108316,0.18115911,0.33861902,0.09431391,-0.68570954,0.34375966,-0.51758224,-0.49547347,0.08386332,-0.2354369,-0.16417809,0.39319387,0.15142417,-0.36717448,0.62628365,0.4629192
item_78129,-0.12563804,0.18966883,0.49484715,-0.20211296,-0.05713732,0.3303945,-0.02004795,-0.44567367,0.45096248,-0.1226407,-0.28187317,0.20564535,-0.3612115,-0.29774696,0.18573985,-0.13576913,-0.22701581,0.14438073,0.52008945
item_78130,-0.2690781,0.7273274,0.022374248,0.2045284,0.8620696,-0.05265473,-0.012728402,-0.28022346,-0.28983113,-0.0057500754,0.2336374,0.3489646,-0.36943257,-0.32245523,-0.14201,-0.2605651,-0.6889371,0.24634427,0.49794582
item_78131,-0.36870795,0.123074785,0.112649836,-0.15310033,-0.22837348,-0.13004072,-0.09162861,-0.14551966,-0.46228746,-0.0074616834,0.21520619,-0.09025853,-0.07699767,-0.3650961,-0.27946112,0.09091952,-0.48936144,0.26919737,0.49407184
item_78132,-0.11794163,-0.053732164,0.18653172,0.031149669,0.40702468,0.18879324,-0.27869543,-0.46505222,-0.2964209,-0.042075977,0.26861808,0.017311499,0.034445114,-0.0035609368,0.1708638,0.03373585,-0.693985,0.35582802,0.34572867
item_78133,0.06432132,0.46239066,0.25123197,0.17741637,-0.088991895,0.3273242,0.43917862,0.09844362,-0.24332923,-0.15927781,0.34107253,-0.7929488,-0.4629351,-0.38401648,0.27319396,0.08374718,-0.59851396,0.26017407,0.2474955
item_78134,-0.1547286,0.4277326,-0.03006788,0.13715643,-0.4314707,0.2305786,-0.07326836,-0.42335156,-0.09427613,0.028188389,0.14994769,-0.22415493,-0.16994476,-0.4918218,0.24175842,-0.056554448,-0.56792784,0.17364424,-0.022778269
item_78135,0.27205533,0.17323045,0.03294347,0.3417155,0.75232637,0.59216297,0.19472787,-0.2133442,-0.05495472,0.006932251,0.36555678,0.2480457,-0.59069026,-0.06993411,0.09310952,-0.060224704,-0.82104534,0.19649772,0.034041665
item_78136,-0.3675784,0.5883011,-0.21630652,0.40795204,0.61193603,0.4986877,-0.21072961,0.14102274,0.3193885,-0.1431262,-0.045829937,0.010427472,-0.15526502,-0.35171956,-0.003075804,-0.3860674,-0.7242305,0.44318163,0.3585347
item_78137,-0.62748474,-0.10619691,0.27004457,-0.04080671,0.11534628,0.31615478,-0.491486,-0.009404768,0.23356347,0.04332088,-0.35814247,-0.19903126,-0.5304294,0.037071016,-0.22142209,-0.080730006,-0.22688061,0.0185946,0.3333964
item_78138,-0.024290377,-0.41393897,-0.27295104,-0.48705703,-0.17897812,-0.33220667,0.087198414,0.16117883,-0.019486932,0.17407258,-0.30222833,0.51256275,0.7216139,0.3115658,-0.014091728,0.12995422,-0.07910302,-0.641178,-0.26928058
item_78139,0.37673068,0.63439226,0.17734903,0.26404426,0.07567115,-0.013279752,-0.0028239978,-0.45705137,-0.10435088,-0.09477838,0.40463307,-0.105781086,-0.056426555,-0.20967469,-0.25129202,-0.21291867,-0.37668204,0.5617239,0.434035
item_78140,0.18189146,0.8786189,0.46982273,0.005233262,0.06501691,0.05201875,0.18631636,-0.20862676,0.3011131,-0.00880613,0.33970943,0.19649343,-0.418304,-0.63278615,0.09855629,-0.47862077,-0.3073913,0.3291141,0.33642498
item_78141,0.14163257,0.39890063,0.2844871,0.32307786,0.55379343,0.15546247,-0.20602219,-0.21507813,-0.14687608,-0.11529494,0.19853011,0.051413912,-0.105458714,-0.15704754,-0.009559078,-0.40962806,-0.43455464,0.065622196,0.28688002
item_78142,0.2734679,0.3153661,-0.18615499,-0.04364472,-0.34777528,0.3429227,-0.23432916,-0.4168133,0.10638344,-0.04441326,0.2230018,-0.14014924,-0.15363146,-0.17767534,-0.017293535,-0.15737136,0.40318492,-0.21990421,0.31501186
